"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"540961","SHIVAMILLS","Shiva Mills","B","1.0000","1","ES","E","BSE","75.7200","68.5200","","","-1"
"501421","TECHNVISN","Technvision Ventures","XT","5.0000","1","ES","E","BSE","183.4000","166.0000","","","-1"
"531387","HASTIFIN","Hasti Finance","X","1.0000","1","ES","E","BSE","4.5600","4.4000","","","-1"
"520127","BALTE","Balurghat Technologies Lt","X","1.0000","1","ES","E","BSE","17.3600","14.2200","","","-1"
"539854","HALDER","Halder Venture","X","5.0000","1","ES","E","BSE","394.6000","263.1000","","","-1"
"534758","CIGNITI","Cigniti Technologies","A","5.0000","1","ES","E","BSE","948.1500","632.1500","","","-1"
"512393","SHARDUL","Shardul Securities","X","5.0000","1","ES","E","BSE","107.1000","96.9000","","","-1"
"531578","KMFBLDR","Kmf Builders & Developers","X","1.0000","1","ES","E","BSE","5.0500","4.5700","","","-1"
"533218","EMAMIREAL","Emami Realty","B","1.0000","1","ES","E","BSE","98.4000","65.6000","","","-1"
"532507","BAGFILMS","B.A.G.Films & Media","T","1.0000","1","ES","E","BSE","5.8200","5.2800","","","-1"
"534369","TBZ","Tribhovandas Bhimji Zaver","B","5.0000","1","ES","E","BSE","130.8500","87.2500","","","-1"
"500173","GFLLIMITED","GFL","B","1.0000","1","ES","E","BSE","107.3000","71.5400","","","-1"
"507872","ASHNOOR","Ashnoor Textile Mills","XT","1.0000","1","ES","E","BSE","41.8800","37.9000","","","-1"
"538895","MIHIKA","Mihika Industries","XT","1.0000","1","ES","E","BSE","27.8100","25.1700","","","-1"
"539620","KEIL","KANORIA ENERGY & INFRASTRUCTURE LIMITED","X","1.0000","1","ES","E","BSE","35.8900","23.9300","","","-1"
"524743","FISCHER","Fischer Chemic","XT","1.0000","1","ES","E","BSE","78.7300","71.2500","","","-1"
"530125","SAMRATPH","Samrat Pharmachem","X","5.0000","1","ES","E","BSE","447.1500","365.8500","","","-1"
"539607","BLUECLOUDS","Blue Cloud Softech","XT","1.0000","1","ES","E","BSE","65.9500","63.3700","","","-1"
"531599","FDC","FDC","A","5.0000","1","ES","E","BSE","441.3000","294.2000","","","-1"
"539252","SCFL","Shyam Century Ferrous Lim","B","1.0000","1","ES","E","BSE","24.1800","16.1200","","","-1"
"539278","SYMBIOX","Symbiox Investment & Trad","XT","1.0000","1","ES","E","BSE","3.0000","2.7200","","","-1"
"514183","BLACKROSE","Black Rose Industries","X","5.0000","1","ES","E","BSE","178.2500","118.8500","","","-1"
"524288","AIMCOPEST","Aimco Pesticides","X","5.0000","1","ES","E","BSE","141.6500","94.4500","","","-1"
"514448","JYOTIRES","Jyoti Resins & Adhesives","A","5.0000","1","ES","E","BSE","2024.3000","1349.6000","","","-1"
"500540","PREMIER","Premier","T","1.0000","1","ES","E","BSE","2.7800","2.5200","","","-1"
"533007","LGBFORGE","Lgb Forge","B","1.0000","1","ES","E","BSE","9.4100","8.5300","","","-1"
"500252","LAXMIMACH","Lakshmi Machine Works","A","5.0000","1","ES","E","BSE","17846.7500","11897.8500","","","-1"
"519421","KSE","KSE","XT","5.0000","1","ES","E","BSE","1721.3500","1557.4500","","","-1"
"539218","SAUMYA","Saumya Consultants","X","1.0000","1","ES","E","BSE","84.0000","76.0000","","","-1"
"509870","SHAHCON","Shah Construction","XT","1.0000","1","ES","E","BSE","60.7400","54.9600","","","-1"
"532744","GTNTEX","GTN Textiles","X","1.0000","1","ES","E","BSE","13.6600","9.1200","","","-1"
"511000","MADHUSE","Madhusudan Securities","X","1.0000","1","ES","E","BSE","10.7800","9.7600","","","-1"
"539268","SYNGENE","Syngene International","A","5.0000","1","ES","E","BSE","848.9500","694.6500","","","-1"
"513361","ISWL","India Steel Works","XT","1.0000","1","ES","E","BSE","2.2500","2.0500","","","-1"
"533096","ADANIPOWER","Adani Power","A","5.0000","1","ES","E","BSE","459.7000","306.5000","","","-1"
"505283","KIRLPNU","Kirloskar Pneumatic Co.","A","5.0000","1","ES","E","BSE","728.7500","485.8500","","","-1"
"526397","ALPHAGEO","Alphageo","B","5.0000","1","ES","E","BSE","353.8000","235.9000","","","-1"
"523186","BAPACK","B&A Packaging India Limit","XT","5.0000","1","ES","E","BSE","196.3500","177.6500","","","-1"
"538918","VANICOM","Vani Commercials","XT","1.0000","1","ES","E","BSE","13.7600","12.4600","","","-1"
"531397","POLYCON","Polycon International","X","1.0000","1","ES","E","BSE","14.3300","12.9700","","","-1"
"532810","PFC","Power Finance Corporation","A","5.0000","1","ES","E","BSE","262.2000","214.6000","","","-1"
"511712","RELICTEC","Relic Technologies","X","1.0000","1","ES","E","BSE","19.4700","17.6300","","","-1"
"532878","ALPA","Alpa Laboratories","B","1.0000","1","ES","E","BSE","88.4400","58.9600","","","-1"
"540776","5PAISA","5Paisa Capital","B","5.0000","1","ES","E","BSE","512.0000","341.4000","","","-1"
"531255","PARAGONF","Paragon Finance","XT","1.0000","1","ES","E","BSE","35.1000","31.7600","","","-1"
"500295","VEDL","Vedanta","A","5.0000","1","ES","E","BSE","247.5500","202.5500","","","-1"
"500189","NDLVENTURE","Nxtdigital","T","5.0000","1","ES","E","BSE","153.0000","138.5000","","","-1"
"538395","NAM","Nam Securities","XT","1.0000","1","ES","E","BSE","63.0000","57.0000","","","-1"
"500425","AMBUJACEM","Ambuja Cements","A","5.0000","1","ES","E","BSE","462.3500","378.3500","","","-1"
"539040","TTIL","Tirupati Tyres Ltd.","X","1.0000","1","ES","E","BSE","35.9500","32.5300","","","-1"
"522014","UNIDT","United Drilling Tools","B","5.0000","1","ES","E","BSE","308.5000","205.7000","","","-1"
"517544","CENTUM","Centum Electronics","T","5.0000","1","ES","E","BSE","1484.7500","1343.3500","","","-1"
"523384","MAHAPEXLTD","Maha Rashtra Apex Corpora","T","5.0000","1","ES","E","BSE","160.8000","107.2000","","","-1"
"539552","FMEC","F Mec International Finan","XT","1.0000","1","ES","E","BSE","56.2400","54.0400","","","-1"
"516016","SHREYANIND","Shreyans Industries","T","5.0000","1","ES","E","BSE","247.8500","238.1500","","","-1"
"539126","MEP","Mep Infrastructure Develo","B","1.0000","1","ES","E","BSE","14.3400","9.5600","","","-1"
"530899","ASIAPAK","Asia Pack","X","1.0000","1","ES","E","BSE","32.7700","29.6500","","","-1"
"539015","ORTEL","Ortel Communications","Z","1.0000","1","ES","E","BSE","0.9700","0.8900","","","-1"
"521080","PASARI","Pasari Spinning Mills","X","1.0000","1","ES","E","BSE","8.8600","5.9200","","","-1"
"500493","BHARATFORG","Bharat Forge","A","5.0000","1","ES","E","BSE","1199.2500","981.2500","","","-1"
"522165","INDSILHYD","Indsil Hydro Power And Ma","X","1.0000","1","ES","E","BSE","59.6700","39.7900","","","-1"
"530175","ODYSSEY","Odyssey Technologies","XT","1.0000","1","ES","E","BSE","64.2700","58.1500","","","-1"
"509782","OSEASPR","Oseaspre Consultants","X","1.0000","1","ES","E","BSE","26.9200","2.7000","","","-1"
"532659","IDFC","IDFC","A","5.0000","1","ES","E","BSE","138.3000","113.2000","","","-1"
"531746","PRAENG","Prajay Engineers Syndicat","B","1.0000","1","ES","E","BSE","17.1300","11.4300","","","-1"
"533146","DLINKINDIA","D-Link","B","5.0000","1","ES","E","BSE","385.5500","257.0500","","","-1"
"530197","FUNDVISER","Fundraiser Capital(India)","XT","1.0000","1","ES","E","BSE","31.1100","29.8900","","","-1"
"532432","UNITDSPR","United Spirits","A","5.0000","1","ES","E","BSE","1118.8000","915.4000","","","-1"
"533166","SUNDARAM","Sundaram Multi Pap","B","1.0000","1","ES","E","BSE","3.5500","3.2300","","","-1"
"538542","GOLDCOINHF","Gold Coin Health Foods Lt","X","1.0000","1","ES","E","BSE","6.4000","5.8000","","","-1"
"509820","HUHTAMAKI","Huhtamaki India","B","5.0000","1","ES","E","BSE","301.2500","200.8500","","","-1"
"519600","CCL","CCL Products","A","5.0000","1","ES","E","BSE","743.4000","495.6000","","","-1"
"526570","MIDWEST","Midwest Gold","XT","1.0000","1","ES","E","BSE","33.9300","30.7100","","","-1"
"500327","PILITA","Pil Italica Lifestyle","T","1.0000","1","ES","E","BSE","8.8200","8.4800","","","-1"
"532369","RAMCOIND","Ramco Industries","B","5.0000","1","ES","E","BSE","213.7500","142.5500","","","-1"
"542907","PRINCEPIPE","Prince Pipes And Fittings","A","5.0000","1","ES","E","BSE","830.2000","553.5000","","","-1"
"522105","BIRLAPREC","Birla Precision Technolog","X","1.0000","1","ES","E","BSE","52.9400","35.3000","","","-1"
"530079","FAZE3Q","Faze Three","B","5.0000","1","ES","E","BSE","432.4500","288.3500","","","-1"
"506122","PANKAJPIYUS","Pankaj Piyush Trade & Inv.","XT","5.0000","1","ES","E","BSE","114.9500","104.0500","","","-1"
"530931","STANPACK","Stanpacks","XT","1.0000","1","ES","E","BSE","8.9200","8.0800","","","-1"
"532531","STAR","Strides Pharma Science","A","5.0000","1","ES","E","BSE","598.3500","398.9500","","","-1"
"532402","USGTECH","Usg Tech Solutions","XT","1.0000","1","ES","E","BSE","7.1100","6.4500","","","-1"
"542669","BMW","Bmw Industries","X","1.0000","1","ES","E","BSE","43.8400","35.8800","","","-1"
"500670","GNFC","Gujarat Narmada Valley F&C","A","5.0000","1","ES","E","BSE","656.2500","536.9500","","","-1"
"530315","HINDTIN","Hindustan Tin Works","X","5.0000","1","ES","E","BSE","146.1500","97.4500","","","-1"
"523425","SUNRAJDI","Sunraj Diamond Exports Lt","XT","1.0000","1","ES","E","BSE","8.4000","7.6000","","","-1"
"532834","CAMLINFINE","Camlin Fine Sciences","A","5.0000","1","ES","E","BSE","192.5000","128.4000","","","-1"
"541578","VARROC","Varroc Engineering","A","5.0000","1","ES","E","BSE","578.7500","385.8500","","","-1"
"532514","IGL","Indraprastha Gas","A","5.0000","1","ES","E","BSE","500.3000","409.4000","","","-1"
"530545","COSCO","Cosco","XT","5.0000","1","ES","E","BSE","217.8000","197.1000","","","-1"
"522217","GUJAPOLLO","Gujarat Apollo Industries","T","5.0000","1","ES","E","BSE","229.9500","208.0500","","","-1"
"506109","GENESYS","Genesys International Corp.","B","5.0000","1","ES","E","BSE","432.8000","288.6000","","","-1"
"532313","MAHLIFE","Mahindra Lifespace Develo","A","5.0000","1","ES","E","BSE","666.8000","444.6000","","","-1"
"504092","INDOKEM","Indokem","X","1.0000","1","ES","E","BSE","127.5500","115.4100","","","-1"
"511692","AJCON","Ajcon Global Services","XT","1.0000","1","ES","E","BSE","27.5900","24.9700","","","-1"
"530715","ALPSINDUS","Alps Industries","T","1.0000","1","ES","E","BSE","2.9000","2.6400","","","-1"
"523519","UNIOFFICE","Universal Office Automati","XT","1.0000","1","ES","E","BSE","4.8300","4.6500","","","-1"
"531067","CONTILI","Contil India","X","1.0000","1","ES","E","BSE","112.8000","75.2000","","","-1"
"533602","LESHAIND","Lesha Industries","XT","1.0000","1","ES","E","BSE","4.1800","3.8000","","","-1"
"539288","AVI","Avi Polymers","XT","1.0000","1","ES","E","BSE","14.5200","11.8800","","","-1"
"524816","NATCOPHARM","Natco Pharma","A","5.0000","1","ES","E","BSE","1019.4000","679.6000","","","-1"
"514286","ASHIMASYN","Ashima","B","1.0000","1","ES","E","BSE","15.7400","10.5000","","","-1"
"531644","TOKYOFIN","Tokyo Finance","X","1.0000","1","ES","E","BSE","13.6500","12.3500","","","-1"
"505242","DYNAMATECH","Dynamatic Tech.","B","5.0000","1","ES","E","BSE","5069.3000","3379.6000","","","-1"
"503806","SRF","SRF","A","5.0000","1","ES","E","BSE","2490.6000","2037.8000","","","-1"
"539119","JAINMARMO","Jain Marmo Industries","XT","1.0000","1","ES","E","BSE","23.9400","21.6600","","","-1"
"519156","VADILALIND","Vadilal Industries","B","5.0000","1","ES","E","BSE","2970.4000","1980.3000","","","-1"
"532398","UMESLTD","Usha Martin Education","T","1.0000","1","ES","E","BSE","6.2000","5.6200","","","-1"
"532762","ACE","Action Construction Equip","A","5.0000","1","ES","E","BSE","813.8000","542.6000","","","-1"
"520066","JAYBARMARU","Jay Bharat Maruti","B","5.0000","1","ES","E","BSE","280.6500","253.9500","","","-1"
"526193","ROYALCU","Royal Cushion Vinyl Produ","XT","1.0000","1","ES","E","BSE","15.2100","13.7700","","","-1"
"538922","COSYN","Cosyn","X","1.0000","1","ES","E","BSE","40.8000","27.2000","","","-1"
"538567","GULFOILLUB","Gulf Oil Lubricants India","B","5.0000","1","ES","E","BSE","641.8000","427.9000","","","-1"
"530365","ORIENTBELL","Orient Bell","B","5.0000","1","ES","E","BSE","553.2500","368.8500","","","-1"
"500069","QUESTCAP","Bnk Capital Markets","X","5.0000","1","ES","E","BSE","321.6000","214.4000","","","-1"
"532123","BSELINFRA","Bsel Infrastructure Realt","XT","1.0000","1","ES","E","BSE","13.3200","12.0600","","","-1"
"530163","KERALAYUR","Kerala Ayurveda","X","5.0000","1","ES","E","BSE","124.2500","112.4500","","","-1"
"532155","GAIL","GAIL","A","5.0000","1","ES","E","BSE","133.8000","109.5000","","","-1"
"526409","KKALPANAIND","Kkalpana Industries (Indi","XT","1.0000","1","ES","E","BSE","11.8700","10.7500","","","-1"
"532309","GEPIL","GE Power India","B","5.0000","1","ES","E","BSE","212.1500","141.4500","","","-1"
"531235","CITIPOR","Citiport Financial Servic","XT","1.0000","1","ES","E","BSE","18.9200","17.1200","","","-1"
"523232","CONTPTR","Continental Petroleums","XT","1.0000","1","ES","E","BSE","54.3000","49.1400","","","-1"
"539391","ACME","Acme Resources","Z","1.0000","1","ES","E","BSE","24.4900","23.5300","","","-1"
"514312","JAIHINDS","Jaihind Synthetics","XT","1.0000","1","ES","E","BSE","19.8400","17.9600","","","-1"
"504840","KAIRA","Kaira Can","X","5.0000","1","ES","E","BSE","2856.9000","1904.6000","","","-1"
"503031","PENINLAND","Peninsula Land","B","1.0000","1","ES","E","BSE","34.6100","28.3300","","","-1"
"532181","GMDCLTD","Gujarat Mineral Dev Corp","A","5.0000","1","ES","E","BSE","320.4500","213.6500","","","-1"
"541450","ADANIGREEN","Adani Green Energy","A","5.0000","1","ES","E","BSE","1220.8000","813.9000","","","-1"
"500042","BASF","BASF India","A","5.0000","1","ES","E","BSE","3095.4500","2063.6500","","","-1"
"530201","KALLAM","Kallam Textiles","X","1.0000","1","ES","E","BSE","10.8800","7.2600","","","-1"
"532339","COMPUSOFT","Compucom Software","B","1.0000","1","ES","E","BSE","26.1100","17.4100","","","-1"
"500354","RAJSREESUG","Rajshree Sugars & Chemicals","T","1.0000","1","ES","E","BSE","58.0600","52.5400","","","-1"
"531802","PRERINFRA","Prerna Infrabuild","X","1.0000","1","ES","E","BSE","29.7000","19.8000","","","-1"
"512477","BETXIND","Betex India","XT","5.0000","1","ES","E","BSE","145.9500","132.0500","","","-1"
"505714","GABRIEL","Gabriel India","A","5.0000","1","ES","E","BSE","376.6000","251.1000","","","-1"
"532140","MOHITE","Mohite Industries","XT","1.0000","1","ES","E","BSE","27.1900","24.6100","","","-1"
"533329","INDTERRAIN","Indian Terrain Fashions","B","1.0000","1","ES","E","BSE","69.6100","46.4100","","","-1"
"500350","RSWM","RSWM","B","5.0000","1","ES","E","BSE","227.0000","151.4000","","","-1"
"531661","HITTCO","Hittco Tools","X","1.0000","1","ES","E","BSE","12.3800","8.2600","","","-1"
"532528","DATAMATICS","Datamatics Global Service","B","5.0000","1","ES","E","BSE","695.3000","463.6000","","","-1"
"500890","MODIRUBBER","Modi Rubber","T","1.0000","1","ES","E","BSE","73.5000","66.5000","","","-1"
"526668","KAMATHOTEL","Kamat Hotels","B","5.0000","1","ES","E","BSE","213.2500","192.9500","","","-1"
"508494","WARRENTEA","Warren Tea","X","1.0000","1","ES","E","BSE","63.4500","42.3100","","","-1"
"512022","WINROC","Winro Commercial","XT","5.0000","1","ES","E","BSE","256.6500","232.2500","","","-1"
"522004","BATLIBOI","Batliboi","X","1.0000","1","ES","E","BSE","83.9000","75.9200","","","-1"
"526683","UNIVAFOODS","Hotel Rugby","B","1.0000","1","ES","E","BSE","5.7300","5.1900","","","-1"
"532365","DSSL","Dynacons Sys & Soln","B","5.0000","1","ES","E","BSE","697.9500","631.5500","","","-1"
"537766","BCP","B.C. Power Controls","X","1.0000","1","ES","E","BSE","5.2900","3.5300","","","-1"
"526761","HOWARHO","Howard Hotels","XT","1.0000","1","ES","E","BSE","15.6800","15.0800","","","-1"
"526355","DUROPACK","Duropack","XT","1.0000","1","ES","E","BSE","104.7000","94.7400","","","-1"
"532444","TSPIRITUAL","T.Spiritual World","XT","1.0000","1","ES","E","BSE","1.3100","1.1900","","","-1"
"539528","AAYUSH","Aayush Food And Herbs Lim","X","1.0000","1","ES","E","BSE","28.3700","25.6700","","","-1"
"541771","AMINTAN","Amin Tannery","X","1.0000","1","ES","E","BSE","2.3800","2.1600","","","-1"
"526847","ASHSI","Ashirwad Steels & Industr","XT","1.0000","1","ES","E","BSE","32.1500","29.0900","","","-1"
"539253","SURYAINDIA","Surya India","XT","1.0000","1","ES","E","BSE","19.1600","17.3400","","","-1"
"521220","DAMOINDUS","Damodar Industries","B","1.0000","1","ES","E","BSE","60.7000","40.4800","","","-1"
"524520","KMCSHIL","Kmc Speciality Hospitals","B","1.0000","1","ES","E","BSE","102.6100","68.4100","","","-1"
"530697","ZENLABS","Zenlabs Ethica","X","1.0000","1","ES","E","BSE","43.7400","29.1600","","","-1"
"537750","KIRANVYPAR","Kiran Vyapar","X","5.0000","1","ES","E","BSE","174.6000","116.4000","","","-1"
"514128","KONARKSY","Konark Synthetic","X","1.0000","1","ES","E","BSE","14.2100","12.8700","","","-1"
"500294","NCC","NCC","A","5.0000","1","ES","E","BSE","180.3500","120.2500","","","-1"
"533137","DEN","Den Networks","B","1.0000","1","ES","E","BSE","61.3900","40.9300","","","-1"
"539678","QUICKHEAL","Quick Heal Technologies","B","5.0000","1","ES","E","BSE","293.7000","195.8000","","","-1"
"517041","ADORWELD","Ador Welding","B","5.0000","1","ES","E","BSE","1335.0500","890.0500","","","-1"
"512595","UNIMOVR","Unimode Overseas","XT","5.0000","1","ES","E","BSE","142.0500","136.5500","","","-1"
"526921","21STCENMGM","Twentyfirst Century Manag","B","1.0000","1","ES","E","BSE","19.3800","18.6200","","","-1"
"540595","TEJASNET","Tejas Networks","A","5.0000","1","ES","E","BSE","991.5500","661.0500","","","-1"
"502090","SAGCEM","Sagar Cements","B","5.0000","1","ES","E","BSE","268.5500","179.0500","","","-1"
"509196","MMRUBBR-B","Mm Rubber Company","X","5.0000","1","ES","E","BSE","138.4500","113.3500","","","-1"
"511116","QUADRANT","Quadrant Televentures","X","1.0000","1","ES","E","BSE","1.3300","1.2100","","","-1"
"533629","TIJARIA","Tijaria Polypipes","T","1.0000","1","ES","E","BSE","5.8800","5.3200","","","-1"
"500777","TNPETRO","Tamilnadu Petroproducts","B","1.0000","1","ES","E","BSE","108.0700","72.0500","","","-1"
"532621","MORARJEE","Morarjee Textiles","B","1.0000","1","ES","E","BSE","25.9200","17.2800","","","-1"
"530809","BNRUDY","Bnr Udyog","X","1.0000","1","ES","E","BSE","44.6800","40.4400","","","-1"
"531506","SKRABUL","Shukra Bullions","X","1.0000","1","ES","E","BSE","7.3500","6.6500","","","-1"
"500280","CENTENKA","Century Enka","B","5.0000","1","ES","E","BSE","506.8000","337.9000","","","-1"
"536507","FLFL","Future Lifestyle Fashions Ltd","Z","1.0000","1","ES","E","BSE","3.8400","3.4800","","","-1"
"532173","CYBERTECH","Cybertech Systems And Sof","T","5.0000","1","ES","E","BSE","151.9000","101.3000","","","-1"
"526117","SHERVANI","Shervani Industrial Syndi","X","5.0000","1","ES","E","BSE","491.3000","402.0000","","","-1"
"506022","PRAKASH","Prakash Industries","B","5.0000","1","ES","E","BSE","162.8000","108.6000","","","-1"
"540730","MEHAI","Mehai Technology","T","1.0000","1","ES","E","BSE","18.7600","18.0400","","","-1"
"505712","HIMTEK","Him Teknoforge","XT","5.0000","1","ES","E","BSE","115.5500","104.5500","","","-1"
"532812","TFL","Transwarranty Finance","B","1.0000","1","ES","E","BSE","12.2800","8.2000","","","-1"
"541133","ACFL","Apex Capital And Finance","XT","1.0000","1","ES","E","BSE","47.8800","43.3200","","","-1"
